	Cancer_cells	Stromal_cells	Macro/mono_Lineage	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
CCNA2	4295.92455583643	198.526052634207	128.407433094383	36.0981125580107	14.341755982494	12.7194456950729	2512.85977410136	5.68921044663637	15.248372123717
SMC2	6551.34044266234	1558.33055940766	521.084918839706	92.1200593150727	88.0786098822487	41.128024082365	3663.08126100985	131.450596782375	81.9100516647984
UBE2T	9178.72392778278	1044.84078113665	160.325390627975	65.2891261563131	61.1755330656224	40.8441454576869	2897.87277840317	17.1269410027913	46.5786951344075
NUF2	3230.24927564418	43.1369023262902	192.196596077497	34.2917202905424	10.8323320930218	13.029375774523	1554.41245700187	12.465723833298	41.9106705135246
HMGN2	79659.7286880606	19637.9639156793	10351.9433590016	3617.35344199359	2285.15175943827	2195.04579454008	33439.3730378389	2202.34577609166	2268.32858412622
MAD2L1	11983.2360602758	585.530529770146	378.199539708049	150.470464314109	93.8679042311744	81.3081548358897	3415.90056114089	58.8507258699035	149.405917311639
TUBB	59962.9805332757	40615.4102984682	11952.937180611	2003.96804739366	1178.36703764147	1300.97808823805	35034.309443056	907.48949632613	991.767612056723
H2AFZ	137688.014508582	32376.6864598245	15943.4897504779	3294.52602105664	3175.04031490584	2993.2072673748	36150.7882090855	2158.22560285947	2393.44200791668
HMGB1	279278.522320359	60089.6219178368	18983.6945638282	6984.16471651238	4660.17166112077	5302.34496988059	44742.7845698576	4542.12752680822	4770.56513608673
PTTG1	29634.07374022	1285.32394287766	1002.02323916222	445.770182110061	1023.40608425729	524.013809737914	8478.83096999472	203.791711653947	669.267953136158
CDKN3	11995.1342006807	721.336035221292	279.366882654784	73.7762105099462	144.31290777616	46.07063790055	3664.04720145967	15.6558925100969	49.2335201870728
SMC4	12418.6024826279	3427.86517127593	961.497457551542	256.063261829998	859.236258959493	715.393782040824	6673.64028698261	520.925423558043	554.700788711502
PCNA	19113.7079838181	3756.77816408437	1442.55633311226	357.531850849059	406.489406408332	392.909399017124	9294.05870359135	271.145320045749	409.163224252774
PRC1	4843.33249932633	438.534108120872	257.072272470549	77.1405794350037	31.4320368454848	35.6287786860306	2245.08519366414	16.9597800601651	46.0869421494277
CENPM	5531.89640259411	426.054396004922	317.653487197556	361.657244603906	445.553913584838	162.848691321067	3343.56941375671	90.1751047959179	110.305402083066
H2AFV	47709.4818775603	10980.0962298164	5317.24579680073	1112.65009684078	1636.19576759186	1613.57002489649	14823.743621278	1005.65923359014	1229.53851292856
CCNB2	11004.1119555797	149.589769601501	111.456041772179	44.8646726860949	21.4911386453477	7.57237835575641	2582.36344281539	10.2579942682299	9.25571617247721
IFNG	329.771779146164	265.94895947722	139.236487349702	11.8919554111569	136.178651478122	716.500279841638	8497.51257512247	1625.86137017555	3717.27691713801
EZH2	4639.91664634616	753.334358698967	625.358350209203	106.405927891093	266.022902163028	141.229159257529	3080.42410209692	95.7666098629303	150.022853081214
HELLS	3908.48559994454	845.700837710063	243.789159330291	85.888947002917	135.110353174996	93.5267074667601	3502.74247752999	117.269300494583	111.527923090227
CENPK	2931.3019356511	422.895151376166	219.631222109097	38.218222275065	95.1879101633542	105.794048654351	2314.45476578248	71.3674707192444	93.5972538611346
TMPO	10523.7045110749	1715.72210172934	928.098182912106	419.316244051816	455.826269603355	403.12242931665	4709.41621453771	218.046949542957	399.786309572247
HIST1H4C	67652.950864853	7415.41287346317	3484.03244332219	1418.0517707571	602.818477174511	808.115912350777	24374.9032172398	628.797044183824	529.921293355426
ACTB	852446.459108192	414974.805396171	296713.163246136	41874.9026472823	50933.3141915572	42455.9171226224	276926.151372935	34826.4949237091	37490.4556086368
FEN1	3736.11215402187	529.268733171903	391.113954180134	71.6029380873605	38.6922235354732	62.1564930111775	2464.4445208272	68.418911857006	61.3510310600278
DUT	24503.302683642	14108.7869587948	2538.38162583169	1240.81803369217	674.785454406732	700.619290730254	14688.6102615548	646.212708297821	782.474173238666
DNAJC9	6658.0513365545	1214.03586626941	551.375731801606	302.808305389344	384.50257822003	310.955019212427	4239.42919398881	310.572331262094	264.894691940664
ANP32E	7700.41370019533	2800.35184926981	1542.91941013796	547.4994806426	663.747727683176	592.261846802862	6047.57867581853	417.176061228038	530.397276959071
CORO1A	5229.33834128772	1122.09247146097	7835.95610598292	6299.70732394298	6498.81381496159	5321.5203757118	32803.929366362	4346.63569003386	5901.51713233253
GZMA	875.151396089886	742.089437544493	131.139823600722	15.5285574010522	784.626378900511	4519.08271859389	35381.941136628	14344.7365181518	11021.2860060382
PFN1	244658.476080702	101575.235714236	66955.4082476288	11618.9819069481	16942.7743195747	13881.2325854021	82204.5206601194	12537.8184341338	12607.4933870068
ATAD2	4212.6801707081	552.731203247317	171.841291203101	88.7233025091571	101.972921869988	95.9103062862042	2437.69912785759	90.6942721924184	103.078175036283
KIF20B	4274.28680740763	506.463617466081	315.516838895438	515.04580301329	243.432956949764	330.885301379827	2435.82836696787	107.107002429765	214.344451573423
PTMA	1164412.94872399	374884.725838561	110916.119860978	49070.7177089137	34037.8997555112	32546.4878757744	161802.234449259	31994.7064504815	25774.5795226666
CENPN	10942.8978716428	628.479779669037	325.445250939795	62.5877311763168	57.4164089863984	33.6233635770018	2349.17152032143	60.3856811450765	76.5467295102178
CENPH	3343.21642483353	647.437801628442	174.860361426187	113.938569518604	91.8613488907261	61.801104887084	2409.0559444165	46.3915858958091	89.261543612338
CENPW	15423.2997302161	2058.10939184397	707.692100193808	95.6673084818036	37.6109049628679	39.4221422023929	2580.51766289223	98.6098931614029	61.978588739257
DEK	63923.4261586758	11798.2322237397	5804.84828644186	1343.45513329975	1161.75391222645	1305.07809063975	12171.6979236161	776.743740518188	1020.83970556554
NUDT1	12696.7271537564	2612.6446939656	2076.37103174631	332.031761225035	493.829318402718	328.341141408551	5062.75962494105	173.26141313577	254.110523189216
MCM7	12737.0436249444	1880.84414734894	493.069629074124	261.693352250396	101.076639845165	77.7354312699407	4274.02853598887	208.554941895155	77.791324039389
CXCL13	313.981397398719	2412.06884897608	85.4223703940026	22.8154103047281	124.449600893208	3910.35360665521	7977.76976203223	109.37752217249	2227.62450757164
KIF22	6420.76693108873	2039.8794799187	758.485589514946	130.235593233171	150.824231597238	138.955513188587	3094.30559207706	142.368341801167	75.5404410381303
ANP32B	51703.3325388383	10549.5992942256	5169.00899172324	2195.85548951879	1873.53670525798	1750.6432638173	12354.8839640519	918.485494515473	935.571016022615
CALM3	35250.0059927389	10775.4548367398	7525.26326808249	1002.86502545605	2305.70824808849	1334.97592049149	12020.8048630291	1040.52591649357	1236.56091043144
SKA2	7603.11871558747	3940.71108696192	757.212942993173	145.194472064184	339.639114798826	288.97049695902	3307.41433158283	157.789120528082	276.913061534978
TMEM106C	29701.0232291	2573.24412061679	588.158099311941	135.662474846398	210.658259241647	154.048773944407	4530.43958114853	190.685898680194	207.656557527875
CFL1	342701.786857077	100114.379833221	49141.7329433433	9538.36629234977	9796.78912312373	10743.329970198	51577.8748469648	8517.36784315643	9591.22749538346
ARPC2	88622.3942815592	46194.7548657683	29162.3307955813	5483.80264640398	6131.10381549091	5442.29053013585	26778.3503811801	5361.75679959926	5317.21784307973
GAPDH	1023103.51997717	217929.773089686	107573.580737652	10898.0088256741	20152.4127381068	17046.1725421722	114842.142901202	11955.3943344431	16757.7926305797
ITM2A	229.348348653387	4081.02593915875	146.002941288607	264.391078632253	2248.52060956166	1814.20126306567	7191.05103731453	804.347338271123	2520.11284760026
DHFR	8903.80924159875	754.229272065734	404.633785231331	118.88374956793	62.167805664582	67.3224767084222	1860.80031496738	48.419317467214	35.3308682612426
PSMB9	43845.1794933204	13087.5349123436	6495.32331939099	2538.72431110949	2358.3962827529	1838.68710617757	11678.0128568385	1965.86447181618	3042.60690037419
USP1	7854.23616535304	2481.99227716564	688.443313694605	234.93175173981	328.947298435964	270.88495147296	3732.77260180034	165.745660387079	264.690202385191
RANBP1	69771.8222617441	13754.8944825791	4549.04484895598	1269.15782986326	1606.88620598002	1118.99935005399	10903.2227350684	843.499876722611	952.978620092946
RAN	145783.489423608	22814.7959894445	8425.38877651947	3186.89989518743	2533.52201307203	2632.28345823902	16014.9033016345	1725.25822734989	1976.52040064808
DTYMK	14241.2641186875	2386.33666985538	840.535686624595	204.086458489264	159.765729513652	184.293977726613	2881.01466208647	97.2477548911681	145.406929465239
NUCKS1	45856.3781357839	22172.8786557225	4747.22382619017	1165.31678732374	1031.36457783645	967.122396543164	10841.2344441255	823.278429831182	777.104915193271
LMNB1	4473.00099545882	505.009455162322	615.646959147052	120.026391113135	226.675212116079	148.301193572579	2283.97070890144	274.809946945799	292.426684368213
RPA3	32844.5596481987	4071.56501502113	2796.73272262367	1321.08338003897	775.844531697061	644.502646391055	5515.54879712808	276.490288414608	582.709834151156
COX8A	159606.597811121	27966.3908712436	18674.0928720226	2125.18265066356	3577.67860908107	2802.47512297996	17708.3850744571	1917.86006981426	2207.05841576326
CCDC167	13373.0003964723	4502.48244884294	1250.55238916416	624.159577938961	1121.95954600264	898.253816380956	5306.46314954647	293.287015523626	719.601827282319
C12orf75	70630.7527282998	5633.32292487555	735.155177851957	672.700680649769	659.960652979199	829.809682915218	7218.60674978346	1344.94964173376	1540.75292956974
RAC2	3709.45356831199	822.889150545841	3439.7431083936	2828.35957503106	3393.03009191251	2500.42627217864	14626.49415736	2926.05755703842	2580.00771735949
HNRNPA2B1	130317.034597091	35925.8747748905	15008.1395738673	4755.96184415492	3970.58439622345	3640.31983958812	17624.0803731247	3323.26617969463	2705.55579044993
HMGN1	100814.387441438	21401.7104242686	9551.19970057539	4829.21419528872	3379.48207174308	3141.03716145247	17477.6120174222	2446.05433394425	2505.62524892792
MCM3	5645.17809880302	2086.49107303994	383.564609217379	184.128102990146	174.286591037897	95.9646083361224	3222.74829180962	160.6776572392	120.396315285865
SMC3	9685.91581437598	4953.21302166488	1197.63014594135	668.591068736001	714.969775123744	604.536676795152	4192.53171183736	291.846706697588	432.289821239165
GZMB	5708.25497012157	685.353803592951	410.303619009048	183.08962098627	461.481686958075	3063.52922788888	26447.7583386593	14970.1298688009	11253.0912212609
CARHSP1	27828.753191193	13808.8701592696	1286.30583995712	806.541331140148	647.694579869557	569.158507997292	6619.95689544932	575.068034716786	576.499676762494
IDH2	37951.0381447825	4648.24983051935	2714.5095743469	672.791498452311	716.911520584683	667.755274646883	7309.21788769891	807.526208054113	1009.94817919499
ENTPD1	1203.75848406995	7819.20388558194	2100.95336694176	426.244912032142	1140.45887231704	524.743448980034	3829.86254564128	422.16529734148	715.498876527055
CKS2	53293.5385901205	6769.51728266293	4144.50733581177	878.372683658578	759.233008810737	756.05442477503	7769.97425553208	596.14134343041	612.637308601154
DNMT1	8074.19040572645	3085.40215662425	1753.50897088546	327.885295665458	362.101947086261	286.765656038419	3809.78952666921	303.60347335093	325.05623721666
AC092580.4	147.305909177521	290.026668322147	39.9491618823828	1.25320204663734	193.355238139351	2452.01526718112	6471.74624013952	1816.6083371209	2131.26773379951
CRIP1	26375.1336012926	10950.4594348606	3585.04715904942	1404.40964205679	1950.66678557564	2225.26104333169	12425.2610706856	1464.40066935394	2150.17976264767
RAD21	21472.1941357832	5496.61527429261	2021.04480133896	610.536887014045	711.303524652034	598.932870176438	4450.40802391555	480.50990566928	518.433137404664
COTL1	16171.9180295228	12878.0046964638	20799.2996372494	3061.66931843781	2804.76086987682	3192.35440333225	20059.8007141508	1847.56546805108	4753.16210336815
DDX39A	15793.3759013195	3241.74612330969	1531.76721720312	790.31132925688	534.027217861771	475.030049812711	4420.2978464763	415.577800658359	364.148859842175
HNRNPA3	70000.5937827171	18966.420446398	7628.44501411599	1712.86085286866	1967.96894603009	1745.14829486248	9452.23245470942	1617.60853627852	1615.24432210586
BLOC1S1	52939.7662886569	12668.9308605161	10693.0709183933	1109.82549741196	1326.39206659323	1374.6699052019	9142.51775148371	1159.99867477658	1519.73619726838
HN1	99027.2603430389	7497.98309681399	6904.72060517866	1445.94633943737	1689.32376028741	1420.27165118161	9316.09002070914	1073.97695159512	1443.68117659897
CKLF	22473.7355108618	8295.01893485878	12100.5160977235	408.311205092373	2882.7769018131	2935.18811410081	13425.2845507975	1689.93736754694	2209.97162659275
SNRPB	88192.3534561372	17811.2615053222	5420.73287186859	2410.53754562344	2101.77837907978	2098.65081537126	11035.0266879843	1782.43127013209	1771.98686399609
H2AFX	11236.5730056335	3297.37894991104	1128.00174493919	408.335391441367	302.735871497269	411.380319125949	4551.50625171899	586.314748639364	330.087814861722
NASP	14418.3834723799	7070.87825475236	1594.70078749791	969.901174850844	652.022883563203	583.260890855874	5203.96881337549	575.639727329478	602.758550575592
PGAM1	48756.6354409382	19958.5765436507	7180.560179214	1010.01693298767	2237.77816431505	1830.4112772749	10346.5673510405	1110.13359972753	1404.61494289463
HSPB11	14747.0353796572	4390.17827304848	2184.62673247546	527.942951896975	558.281630575124	473.655084936507	3620.39423830467	491.05366743177	591.208812267072
KPNA2	15961.8494241123	2825.37670451515	1709.99698363375	444.556756588212	492.376103595706	388.634824794664	4047.73772258808	368.561679671347	358.38067182227
LAG3	259.425410327971	280.794237964316	349.394537251353	0.85904428123238	675.043611364289	537.386509587614	3886.00531816269	354.687519034455	1898.9029484121
LSM5	61135.7659931235	9375.14180886464	3989.51693040458	1173.37368710546	932.682763466704	754.110823225288	5813.38859729549	751.601582309167	621.024984927232
PPP1CA	46077.3472688967	11186.9513928943	6147.79307826334	1922.51402322748	2381.51692807602	1821.24265258755	9838.03222104886	1757.76670760994	1818.29084869019
LCP1	586.083235668088	541.796090345154	11902.2523893859	1692.15023216287	1377.4930054669	1399.44183926898	8327.41072925093	2049.06603807628	1636.68677197639
SIVA1	37088.0543031568	12001.5995420221	3271.17768077434	861.183482049767	844.945614295026	730.870642553153	5982.89731722837	805.167678307999	784.489266523961
CD8A	190.235083397485	96.6098508960375	90.951005077868	5.60937159796784	47.0076383009834	311.694385277958	4601.10932796626	456.907690285906	4462.88811954201
YWHAQ	55141.1657983934	20696.2701711855	3550.93436057954	1236.25863703435	1395.44456002956	1889.85639697261	8935.52070149684	1256.88385968472	1351.58927893013
IFI16	4595.45681923173	15842.7462590328	4899.53727242505	1991.05981940405	1752.80681006368	1492.29887557156	7270.61641249338	1625.03327788504	1269.42512638489
HMGB3	19923.7360308285	1885.28400672598	631.876822603088	130.877453530415	32.8088655209615	31.2629542902783	2097.94970280511	39.7339632355483	33.1077431400771
HP1BP3	17312.7315567502	8636.9417209142	2148.99955447311	660.642924721136	825.570387516723	866.725564471974	3794.08900341477	459.535677585728	623.999576860706
SNRPD1	56556.4106339314	11587.2984383633	3846.29684421303	1371.07225853187	1191.14359005581	1100.37835810478	6591.41214833729	749.518704697814	860.979861173763
SMC1A	14599.2619948117	2957.40836464929	1264.92707416597	385.771213271217	375.343187910256	220.114690194332	3071.21421892749	269.214815414033	286.863039258317
BUB3	15171.1014462122	4224.4076408527	1904.79284422594	581.025431584257	1445.02469847178	928.769607283671	5651.78203682709	678.144483900555	1073.14798289845
PA2G4	51818.8214364665	8966.51202045405	3200.7495105506	979.558628165453	1058.38747967424	1196.33230512046	7181.87934891733	804.434628780543	921.227567082443
UBE2S	23661.7735558795	4538.54604707881	1649.39243385774	384.469454976088	344.386182069232	394.103260792351	4620.71780960061	363.636652383427	422.811427482477
DCTN3	16064.8055213891	8396.99009933027	2003.76445707104	569.34452193369	774.595810682659	754.346369680033	4486.37357939738	589.121687821423	490.06913690603
HNRNPR	21160.0327737201	8615.49551627543	2502.85845017828	838.521210237507	843.258220244775	658.087541768068	4478.7649841611	634.63014764117	633.344230262843
STRA13	32152.6541794746	5614.45681733309	1985.92201853675	385.743598741108	431.144778495748	325.730023801187	4204.32236679152	397.930043596788	466.794008533567
ID2	51219.2251283819	19831.1066969199	16569.7159189997	303.292573601822	3656.87298452973	5673.74870996694	22419.4071732471	6997.19975168688	6156.65478367739
RBPJ	10955.6150840588	6269.78387800617	6140.6723332957	442.721417823406	2562.80042653042	1697.56907314965	6394.7392020639	996.847801767997	1420.42111232417
ARL6IP1	53416.1850466421	8203.9861294116	8181.42803320769	1165.36330542641	1382.82020355471	1044.24052185437	9480.7536729792	783.671881716182	903.633023275986
TUBB4B	83864.0256381817	15514.4370078357	4671.81294975492	1515.43536725242	1137.67173732426	1191.0934437099	8140.28628688732	999.218830310629	932.241520713406
GNLY	1647.75241530201	1300.02682695958	442.971167206152	122.018072230002	275.179752805531	3644.3426731276	26644.2696184754	56508.2728860374	13230.8111530781
TRDC	48.1579569186839	50.7260946847812	1.4666222336201	0	131.303557383436	42.6718563065124	1496.46655996279	4791.66255027322	127.257845278511
KLRC1	26.2378724161234	6.57469874179414	13.0328433385565	10.4812334396525	3.17552086001559	27.7498300196904	1373.16464670052	4402.25294658233	539.465751786527
KLRD1	136.047903091059	1006.88488848522	26.8027098722386	1.90516612799404	9.21126913979563	79.0067037006709	3700.79136984747	7472.10997894186	2253.76813676968
NKG7	1441.67487121912	497.43292068185	1156.81170568797	24.5403551773055	163.095489605747	938.357120454642	22749.7111861378	24329.5170349824	15333.1261698436
KLRF1	1.98069147645556	123.251879089084	42.1684306394246	28.776160801231	1.04877958545562	5.18825235646477	15.7037138070495	3685.47060351773	52.2513825941343
XCL2	54.641277598343	10.8424430922107	31.8095342605055	0	76.2856872889628	24.5430150953006	1348.30264006373	4188.70177837787	972.869265191404
PRF1	126.040973099972	374.72474378519	67.731677982893	3.25398361230019	520.597357797746	476.124751055411	3686.74628210788	6587.85654520223	2018.47290836043
CTSW	195.755609575642	109.01285492044	141.567065031171	53.9639787826274	124.987313385386	327.952749343288	5434.22690511941	5312.00082967573	3108.94989060841
XCL1	116.18684970689	2.09483305813104	47.1216254459352	2.82781211558709	36.0106770558631	44.2762263820433	1489.69256399256	2601.90711592683	460.888205209446
CCL5	2056.37574309333	2616.81376563878	2682.03089166091	282.913681804496	686.590684561979	6117.37726739004	41330.486355201	26460.5236888752	32017.0191184215
HOPX	491.364339274762	10062.4248619683	94.4915392733002	1313.79655106251	56.7765187624532	629.302073222528	4728.4466132509	4329.9646952672	1893.63572968962
MATK	40.0380773691174	76.9782177583059	824.743368721407	128.92926830882	15.1744938553072	176.55085238626	511.432266491613	1596.77068721141	318.853191089776
CST7	1021.97287613571	574.898674117486	1846.74110340368	33.0959908457012	2263.28589304884	1333.3771407888	4940.798852746	6700.1234330655	5997.50352725238
CD247	311.95390411158	266.197848596528	28.07407993818	24.1178707896218	1745.03890540989	1061.03549234159	4716.2589192052	3848.86755852689	956.326771825009
IL2RB	690.511708541927	257.725417353061	139.231076365442	105.6341754717	1443.30020934963	602.504646462323	2920.45098739513	2501.80551173663	727.371245420398
TMIGD2	81.6008106069603	34.2504074952183	15.3487783711722	4.78408433256484	63.0818634189484	630.513417954515	2423.43608264763	1220.51223066512	165.257803455659
HCST	1025.55244299188	574.251816668188	15571.2138049943	914.332091569417	2768.1846673436	2981.08084280977	10032.1884123703	6438.58207235169	5857.1393900709
CLIC3	7538.34916679176	970.946185141413	93.2486444711206	43.2797595963663	58.6448111478364	291.721775091687	1078.29037751871	1866.5137137828	574.70232728214
IFITM2	29060.6908832495	61786.1141049541	9746.42190219746	2751.94437945138	3244.88423523327	3509.084420253	6837.86197502427	7579.27727959406	3270.0204964148
APOBEC3G	533.419744140424	854.963099951191	686.524382625174	385.191475211573	636.992056491116	471.404681557316	4173.60197525513	2161.72515855379	2166.05622543909
CMC1	18064.4137697331	2882.81695305175	1141.8036154867	116.522138594602	272.940231342272	294.059008281864	1832.14235286608	4859.4213176508	1832.36350820214
GZMH	262.791422238496	161.497839993061	207.104280944888	8.32877040055881	57.6443122845013	223.603845825875	7421.93069849343	3448.60584821747	4685.25695573162
PLAC8	26811.3738542544	464.585490299641	2878.41042518677	1548.46754413444	50.096964497107	623.264634650514	293.253306626323	2630.46879688075	237.812297293982
CHST12	2352.27921253513	3969.44438571225	333.966389798981	229.16219351177	407.12052179378	427.240341261362	1852.99712979381	1521.80229658794	850.738802712791
DUSP2	8935.22202942864	1327.93239085906	7969.64263789835	3017.89196032586	2245.31373596908	1799.63530113082	4988.28477486452	3911.20258481938	2830.77761726015
SYTL3	535.558696121428	420.607768581878	357.688353322216	68.8980121602394	760.985682163996	875.935374922279	1690.81459679444	1397.67225519316	881.963715544204
GPR65	137.355302883735	198.424350821818	2143.1562174472	522.275044785538	571.227038948481	809.588307798	1568.92738973216	1498.14381009325	692.592472121919
BIN2	774.871053884867	89.8583134754222	1460.77797612601	387.350158537671	693.656350929579	698.134716576951	2046.9834405267	1148.48395953739	693.670819185538
RARRES3	15004.0574511881	8909.07136390517	2798.10843209907	690.414671203473	1641.16051040393	2379.73137990123	5624.60489068545	2492.47474060704	2947.44618091628
AKNA	1857.20198530375	965.247893927045	1051.56776354772	376.183366578793	524.072921012767	493.786657174921	1769.98831664321	1524.57849819787	1000.8886607843
CLEC2B	840.68204783894	11891.3756686063	5226.57423352896	448.990120139131	887.410656523578	1666.52099053122	6217.52833615455	2192.03461011953	2320.56669273856
GZMM	113.583183375659	169.671329964426	68.2802262203928	5.3067808292959	613.661372364252	955.261011357362	1786.0471139508	1440.88410327576	1662.64761849722
DOK2	265.530309752084	128.801511480914	3470.11393426225	105.032501020158	1467.39944843189	947.262098482987	2550.36818385506	1268.5403003536	1100.44777887133
GADD45B	27342.7994705877	28941.8086094463	11655.9965595999	1758.04185640482	1271.98316906097	907.337704849681	3378.11938940865	2122.92134225766	776.579615151327
IER2	84681.296509657	49088.3952268591	11365.7227995797	5277.96507320482	2236.95996700086	1916.83943397034	4858.05260464597	4138.27480066639	1698.88546997865
APMAP	11124.3326104532	3678.07232888202	2255.88286064328	153.113138438201	354.378019019997	270.424805784869	1624.82612208996	1259.05985608826	653.079129134879
REL	10522.3395330787	5938.89196594737	8582.32785841867	5192.19310431588	3380.84951558384	1184.39131166189	4549.84331195955	2961.48052229262	1399.69106656941
ADGRE5	12996.4254061908	1989.91521653501	2619.0734204378	1301.87724052446	680.752061921986	945.723271511399	3608.0536494279	1527.20704325114	1269.4969868217
IRF1	26535.0428844215	13469.0445664307	4530.69231674721	2250.09439888313	1751.29398183762	1643.16134864071	3286.52669382695	2165.61612084748	1392.29422527023
LDLRAD4	1795.02775464205	1631.86482335922	1562.16994955476	1664.57632730642	603.20408820369	1106.01032294344	3922.0007819539	1627.24113748547	1035.16259177368
HSP90AA1	409376.53650487	111055.235191807	72617.5588741754	10222.4187980322	17430.2147099537	15982.7067274798	58018.0894685688	14763.8197304685	12439.6847764764
RGS2	7637.41743023208	11536.782042789	15718.6425755695	4678.230372608	1661.97394813592	1561.87065415298	7445.03802949767	2186.60794138511	2136.67218011218
GZMK	132.241717378051	127.359948208009	88.6664849075488	14.2757986074058	78.0456664567415	349.774235836147	3846.91091696647	1832.5997756478	5192.24152875741
CD8B	496.244271686754	45.9046188919089	11.8303988657318	4.64630966111067	14.415636057624	115.531144858511	2507.93651244954	80.7519545697293	3790.17596369821
TRGC2	37.7697150939981	23.9814025332749	180.687499752047	3.30356397275888	13.6386537629568	309.698478771369	1605.24234687061	678.760607475839	1982.30214407576
PTPRC	954.63174779267	435.429463652957	8827.18214300281	2714.20914138913	4969.62010181018	4633.30069037838	12153.0482371673	3148.32798630923	4131.56220871464
EVL	480.899529110444	3076.28582213245	1770.29314908008	1697.42205079457	2710.66328394275	3211.6939089313	8920.13142643637	3536.78503574683	3212.79142341297
CD96	359.777067520256	109.880426788282	206.639697113574	163.586966587165	733.99922085133	1301.58978465566	3841.94546879596	1432.55473189388	1312.58784846636
CLEC2D	832.469860383056	926.517805936806	459.208397960488	914.823361425916	2338.11677053227	2274.19846038619	6240.77545633774	915.789306294251	1846.01012100969
ITM2C	38665.5905561855	9249.66834451798	737.981868563955	339.088744969447	294.690206584771	473.864481411828	3878.16226761565	956.510161680904	2148.95381268126
LSP1	1659.81998387779	4068.09071625027	9065.95332919404	2792.64080914935	3407.18942762968	2446.42408259092	11729.3635180015	3217.68846705203	3290.52144252931
ACAP1	1223.43927834372	584.457911887071	639.757935155271	2577.62788888964	2248.53753083486	2234.21398725674	4841.46944612874	1776.76816597175	2147.9047262642
SRSF7	40070.4068221751	13811.5626203953	4660.17226443881	3427.25540245379	4121.00288533887	2923.52638485337	10977.5465990061	2452.87380871685	3472.52764774255
TUBA4A	21130.7859490497	1216.83642359285	503.724478015396	1323.01323660936	842.627365929935	1364.74907851896	5302.2181442422	1401.72666774763	2132.53577658629
PPP2R5C	13565.2662525364	3269.49802539106	2097.06373517091	1180.82575191538	1524.78348235155	2353.48525874155	3681.09188269081	2099.31462806983	2423.84191211412
SAMSN1	1215.91947470011	347.816033278733	9024.52287649731	1115.48298335945	2919.11886273218	2089.96700920258	5894.95466586521	1496.18669621822	2268.92639679861
FYN	1397.10257814419	4242.03211560439	515.353359134653	123.370388593982	2196.97972166709	1610.48852848417	3773.61923372644	1583.84081584958	1799.42906331792
RAB27A	2486.93144621754	2879.12689872467	658.347867286053	127.670800407552	561.316230877303	734.912712655183	3570.21769884638	615.906264728819	1147.90604105907
YPEL5	13584.6655090377	8595.27032108247	4464.12790194795	6571.96904184882	2206.69503170126	3073.56352307507	4416.94928024602	2651.98516092182	2644.18993564955
